Row ID,Order ID,Order_Status,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Full_Name,Day Name,Month Name,Year,Sales_Class,Main_Order_Status,Main_Ship_Date,Main_Birthdate,Month_num,Day_num,10% Discount,Days_to_ship
3745,26756,Delivered,10-May-12,Medium,20,127.9,0.07,Regular Air,-80.41,6.48,7.37,West,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,Giulietta Weimer,Thursday,May,2012,Low Sales,Delivered,12-May-12,03-Feb-65,5,3,12.79,2
5002,35649,Delivered,09-Oct-11,Medium,25,174.03,0.02,Regular Air,-42.37,6.48,5.74,West,Consumer,Office Supplies,Paper,Xerox 1994,Small Box,0.37,Justin Hirsh,Sunday,October,2011,Low Sales,Delivered,11-Oct-11,02-Apr-66,10,6,17.403,2
5742,40801,Delivered,01-Jul-12,Not Specified,20,129.16,0.07,Regular Air,-56.15,6.48,6.22,West,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,Sarah Bern,Sunday,July,2012,Low Sales,Delivered,01-Jul-12,11-May-45,7,6,12.916,0
5820,41286,Delivered,16-Sep-12,Medium,40,260.96,0.09,Regular Air,-96.7,6.48,6.22,West,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37,Lena Hernandez,Sunday,September,2012,Low Sales,Delivered,17-Sep-12,01-Jun-46,9,6,26.096,1
6027,42692,Delivered,20-Dec-11,Medium,42,278.01,0.03,Regular Air,-202.31,6.48,8.73,West,Small Business,Office Supplies,Paper,Xerox 227,Small Box,0.37,Scott Williamson,Tuesday,December,2011,Low Sales,Delivered,21-Dec-11,23-Dec-69,12,1,27.801,1
7574,54177,Delivered,25-Jan-12,Critical,25,159,0.1,Regular Air,-98.15,6.48,7.37,Ontario,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,Maria Bertelson,Wednesday,January,2012,Low Sales,Delivered,27-Jan-12,07-Sep-75,1,2,15.9,2
5913,41926,Delivered,05-Feb-11,High,17,112.57,0.08,Regular Air,-28.53,6.48,5.14,Ontario,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,Harold Pawlan,Saturday,February,2011,Low Sales,Delivered,06-Feb-11,19-Mar-60,2,5,11.257,1
6821,48576,Delivered,01-Dec-12,Not Specified,47,316.68,0.06,Regular Air,-161,6.48,7.49,Ontario,Home Office,Office Supplies,Paper,Xerox 220,Small Box,0.37,Sandra Glassco,Saturday,December,2012,Low Sales,Delivered,03-Dec-12,24-Dec-68,12,5,31.668,2
18,129,Delivered,18-Nov-12,Low,4,32.72,0.09,Regular Air,-22.59,6.48,8.19,Ontario,Corporate,Office Supplies,Paper,Xerox 217,Small Box,0.37,Pauline Chand,Sunday,November,2012,Low Sales,Delivered,27-Nov-12,21-Apr-68,11,6,3.272,9
7427,52932,Delivered,12-May-12,Low,3,26.23,0,Regular Air,-13.72,6.48,6.6,Ontario,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,Joni Blumstein,Saturday,May,2012,Low Sales,Delivered,17-May-12,13-Aug-70,5,5,2.623,5
132,835,Delivered,07-Oct-11,Not Specified,18,125.16,0.02,Regular Air,-23.48,6.48,5.14,Ontario,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,Duane Huffman,Friday,October,2011,Low Sales,Delivered,08-Oct-11,22-Jun-71,10,4,12.516,1
2055,14693,Delivered,09-Jan-11,Critical,39,268.94,0.02,Regular Air,-87.52,6.48,6.41,Ontario,Corporate,Office Supplies,Paper,Xerox 221,Small Box,0.37,Darren Powers,Sunday,January,2011,Low Sales,Delivered,11-Jan-11,19-Mar-78,1,6,26.894,2
3502,24960,Delivered,27-Jan-11,High,18,125.8,0.03,Regular Air,-35.98,6.48,5.87,Ontario,Small Business,Office Supplies,Paper,Xerox 229,Small Box,0.37,Cynthia Arntzen,Thursday,January,2011,Low Sales,Delivered,29-Jan-11,22-Jun-49,1,3,12.58,2
6340,44960,Delivered,03-May-11,Low,16,112.91,0.04,Regular Air,-72.81,6.48,8.4,Ontario,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,Tamara Chand,Tuesday,May,2011,Low Sales,Delivered,05-May-11,21-Mar-55,5,1,11.291,2
2229,16103,Delivered,15-Jul-12,Not Specified,31,217.14,0,Regular Air,-62.97,6.48,6.22,Ontario,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,Maria Zettner,Sunday,July,2012,Low Sales,Delivered,17-Jul-12,25-May-57,7,6,21.714,2
546,3680,Delivered,09-Dec-12,Not Specified,27,177.95,0.09,Regular Air,-61.75,6.48,6,Atlantic,Corporate,Office Supplies,Paper,Xerox 2,Small Box,0.37,Evan Henry,Sunday,December,2012,Low Sales,Delivered,11-Dec-12,06-Oct-82,12,6,17.795,2
4512,32102,Delivered,14-Dec-12,Medium,2,19.81,0.02,Regular Air,-10.39,6.48,6.22,Quebec,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37,Vivek Sundaresam,Friday,December,2012,Low Sales,Delivered,16-Dec-12,26-Jun-56,12,4,1.981,2
6425,45670,Delivered,07-Aug-12,Low,2,20.16,0.06,Regular Air,-13.32,6.48,7.86,Quebec,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,Barry Franz,Tuesday,August,2012,Low Sales,Delivered,11-Aug-12,15-Jul-66,8,1,2.016,4
3289,23522,Delivered,11-Apr-11,Critical,36,233.38,0.1,Regular Air,-180.17,6.48,8.73,Quebec,Small Business,Office Supplies,Paper,Xerox 227,Small Box,0.37,Alan Shonely,Monday,April,2011,Low Sales,Delivered,13-Apr-11,15-Jul-50,4,0,23.338,2
3349,23968,Delivered,04-Mar-11,Critical,19,127.48,0.05,Regular Air,-41.99,6.48,5.84,Quebec,Corporate,Office Supplies,Paper,Xerox 226,Small Box,0.37,Tracy Poddar,Friday,March,2011,Low Sales,Delivered,07-Mar-11,02-Aug-51,3,4,12.748,3
3453,24613,Delivered,16-Jul-12,Low,36,246.79,0.01,Regular Air,-90.08,6.48,6.6,Quebec,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,Jasper Cacioppo,Monday,July,2012,Low Sales,Delivered,25-Jul-12,15-Mar-65,7,0,24.679,9
6575,46787,Delivered,29-Mar-12,Medium,28,174.1,0.1,Regular Air,-162.75,6.48,9.17,Quebec,Corporate,Office Supplies,Paper,Xerox 1996,Small Box,0.37,Caroline Jumper,Thursday,March,2012,Low Sales,Delivered,31-Mar-12,05-Dec-71,3,3,17.41,2
7551,54020,Delivered,31-Jan-12,Low,43,270.56,0.09,Regular Air,-140.48,6.48,6.86,Quebec,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,Jennifer Ferguson,Tuesday,January,2012,Low Sales,Delivered,05-Feb-12,28-Dec-67,1,1,27.056,5
8183,58496,Delivered,11-Jun-11,Not Specified,20,137.97,0.06,Regular Air,-123.94,6.48,10.05,Quebec,Small Business,Office Supplies,Paper,Xerox 1997,Small Box,0.37,Dionis Lloyd,Saturday,June,2011,Low Sales,Delivered,13-Jun-11,04-Aug-81,6,5,13.797,2
482,3333,Delivered,15-Sep-12,Not Specified,9,59.05,0.08,Regular Air,-24.09,6.48,5.4,Ontario,Home Office,Office Supplies,Paper,Xerox 207,Small Box,0.37,Sandra Flanagan,Saturday,September,2012,Low Sales,Delivered,15-Sep-12,09-Oct-58,9,5,5.905,0
1543,11111,Delivered,17-Jan-11,Medium,29,176.5,0.1,Regular Air,-119.72,6.48,7.37,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,Guy Phonely,Monday,January,2011,Low Sales,Delivered,19-Jan-11,24-May-63,1,0,17.65,2
3985,28454,Delivered,06-Aug-12,Medium,25,157.4,0.07,Regular Air,-84,6.48,6.74,Ontario,Corporate,Office Supplies,Paper,Xerox 215,Small Box,0.37,Sean O'Donnell,Monday,August,2012,Low Sales,Delivered,07-Aug-12,16-Nov-55,8,0,15.74,1
4140,29383,Delivered,18-Nov-11,Medium,28,195.11,0.04,Regular Air,-129.42,6.48,8.73,Ontario,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,Jas O'Carroll,Friday,November,2011,Low Sales,Delivered,19-Nov-11,18-Jul-56,11,4,19.511,1
5411,38466,Delivered,17-Aug-11,Critical,15,105.48,0.02,Regular Air,-53.99,6.48,7.37,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,Jane Waco,Wednesday,August,2011,Low Sales,Delivered,18-Aug-11,23-Nov-50,8,2,10.548,1
6530,46468,Delivered,11-Jan-11,Critical,1,11.87,0.04,Regular Air,-8.89,6.48,5.4,Ontario,Home Office,Office Supplies,Paper,Xerox 207,Small Box,0.37,Vivek Grady,Tuesday,January,2011,Low Sales,Delivered,13-Jan-11,03-Oct-46,1,1,1.187,2
3197,22916,Delivered,02-Feb-12,Medium,18,122.02,0.04,Regular Air,-115,6.48,10.05,Ontario,Corporate,Office Supplies,Paper,Xerox 1997,Small Box,0.37,Pete Takahito,Thursday,February,2012,Low Sales,Delivered,03-Feb-12,14-Apr-56,2,3,12.202,1
5330,37891,Delivered,20-Oct-11,High,24,163.36,0.04,Regular Air,-65.54,6.48,6.6,Ontario,Small Business,Office Supplies,Paper,Xerox 21,Small Box,0.37,Steven Roelle,Thursday,October,2011,Low Sales,Delivered,22-Oct-11,07-Jun-64,10,3,16.336,2
6864,48902,Delivered,23-Oct-12,Medium,7,53.29,0.01,Regular Air,-28.88,6.48,7.49,Ontario,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,Benjamin Patterson,Tuesday,October,2012,Low Sales,Delivered,25-Oct-12,09-Feb-66,10,1,5.329,2
3227,23169,Delivered,23-Jun-11,Critical,27,172.7,0.07,Regular Air,-42.97,6.48,5.11,Ontario,Home Office,Office Supplies,Paper,Xerox 231,Small Box,0.37,Karl Brown,Thursday,June,2011,Low Sales,Delivered,25-Jun-11,22-Jan-73,6,3,17.27,2
4115,29282,Delivered,28-Nov-12,Medium,4,34.27,0.1,Regular Air,-26.44,6.48,9.54,Prarie,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37,Scot Wooten,Wednesday,November,2012,Low Sales,Delivered,30-Nov-12,11-Jul-71,11,2,3.427,2
646,4578,Delivered,12-Sep-12,Low,45,282.71,0.09,Regular Air,-141.44,6.48,6.74,Prarie,Corporate,Office Supplies,Paper,Xerox 215,Small Box,0.37,Roy Skaria,Wednesday,September,2012,Low Sales,Delivered,17-Sep-12,27-Feb-51,9,2,28.271,5
3078,22085,Delivered,09-Mar-12,Low,41,265.61,0.1,Regular Air,-147.82,6.48,7.37,Prarie,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,Gary Hwang,Friday,March,2012,Low Sales,Delivered,11-Mar-12,15-Aug-50,3,4,26.561,2
3656,26176,Delivered,19-Nov-11,High,14,94.32,0.06,Regular Air,-66.87,6.48,8.19,Prarie,Home Office,Office Supplies,Paper,Xerox 217,Small Box,0.37,Gary McGarr,Saturday,November,2011,Low Sales,Delivered,21-Nov-11,16-Jul-74,11,5,9.432,2
4454,31744,Delivered,09-Sep-12,Medium,12,86.69,0,Regular Air,-43.48,6.48,7.37,Prarie,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,Rachel Payne,Sunday,September,2012,Low Sales,Delivered,10-Sep-12,24-Jun-68,9,6,8.669,1
4701,33479,Delivered,18-Sep-12,Critical,24,161.87,0.04,Regular Air,-31.27,6.48,5.11,Prarie,Home Office,Office Supplies,Paper,Xerox 231,Small Box,0.37,Penelope Sewall,Tuesday,September,2012,Low Sales,Delivered,20-Sep-12,14-Apr-65,9,1,16.187,2
8326,59492,Delivered,31-Oct-12,Not Specified,25,170.4,0.02,Regular Air,-153.75,6.48,10.05,Prarie,Home Office,Office Supplies,Paper,Xerox 1997,Small Box,0.37,Jill Fjeld,Wednesday,October,2012,Low Sales,Delivered,01-Nov-12,06-Mar-77,10,2,17.04,1
3326,23781,Delivered,31-Oct-11,Critical,30,200.24,0,Regular Air,-59.85,6.48,5.84,Prarie,Home Office,Office Supplies,Paper,Xerox 226,Small Box,0.37,Ashley Jarboe,Monday,October,2011,Low Sales,Delivered,02-Nov-11,04-Oct-72,10,0,20.024,2
6444,45825,Delivered,07-Oct-12,Medium,43,272.63,0.04,Regular Air,-64.45,6.48,5.14,Prarie,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,Liz Price,Sunday,October,2012,Low Sales,Delivered,07-Oct-12,04-Jul-58,10,6,27.263,0
6143,43493,Delivered,10-May-12,High,22,152.52,0.03,Regular Air,-43.87,6.48,5.94,Prarie,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,Nick Crebassa,Thursday,May,2012,Low Sales,Delivered,11-May-12,18-Mar-77,5,3,15.252,1
6283,44452,Delivered,09-Dec-11,Not Specified,50,330.27,0.07,Regular Air,-195.57,6.48,7.86,Prarie,Home Office,Office Supplies,Paper,Xerox 213,Small Box,0.37,Susan Pistek,Friday,December,2011,Low Sales,Delivered,11-Dec-11,15-Apr-59,12,4,33.027,2
4060,28929,Delivered,09-Oct-12,Medium,37,230.97,0.08,Regular Air,-173.73,6.48,8.19,Prarie,Corporate,Office Supplies,Paper,Xerox 217,Small Box,0.37,Saphhira Shifley,Tuesday,October,2012,Low Sales,Delivered,10-Oct-12,21-Aug-65,10,1,23.097,1
904,6501,Delivered,13-Jan-12,High,35,236.99,0.06,Regular Air,-95.79,6.48,6.74,Prarie,Corporate,Office Supplies,Paper,Xerox 215,Small Box,0.37,Arianne Irving,Friday,January,2012,Low Sales,Delivered,15-Jan-12,06-Feb-76,1,4,23.699,2
1540,11108,Delivered,16-Aug-12,Not Specified,20,131.71,0.1,Regular Air,-44,6.48,5.74,Prarie,Small Business,Office Supplies,Paper,Xerox 1994,Small Box,0.37,Cynthia Arntzen,Thursday,August,2012,Low Sales,Delivered,18-Aug-12,04-Nov-75,8,3,13.171,2
2279,16422,Delivered,09-Oct-11,Critical,40,272.01,0.01,Regular Air,-42.45,6.48,5.14,Prarie,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,Beth Fritzler,Sunday,October,2011,Low Sales,Delivered,10-Oct-11,19-Nov-58,10,6,27.201,1
5948,42214,Delivered,24-May-11,Low,28,183.65,0.02,Regular Air,-59.96,6.48,5.84,Prarie,Home Office,Office Supplies,Paper,Xerox 226,Small Box,0.37,Randy Ferguson,Tuesday,May,2011,Low Sales,Delivered,31-May-11,17-Apr-49,5,1,18.365,7
432,2885,Delivered,18-Sep-12,Not Specified,29,197.41,0.06,Regular Air,-128.68,6.48,8.4,Atlantic,Home Office,Office Supplies,Paper,Xerox 212,Small Box,0.37,Nora Price,Tuesday,September,2012,Low Sales,Delivered,18-Sep-12,24-May-74,9,1,19.741,0
2418,17543,Delivered,25-May-12,Critical,1,15.73,0.09,Regular Air,-9.17,6.48,9.54,Atlantic,Consumer,Office Supplies,Paper,Xerox 1905,Small Box,0.37,Tracy Collins,Friday,May,2012,Low Sales,Delivered,25-May-12,19-Nov-67,5,4,1.573,0
5304,37762,Delivered,06-Jun-12,Medium,20,135.02,0.02,Regular Air,-60.69,6.48,6.74,Atlantic,Small Business,Office Supplies,Paper,Xerox 215,Small Box,0.37,Anemone Ratner,Wednesday,June,2012,Low Sales,Delivered,07-Jun-12,09-Sep-77,6,2,13.502,1
7634,54630,Delivered,10-Aug-12,Low,11,73.22,0.06,Regular Air,-34.53,6.48,6.22,Yukon,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37,Rob Williams,Friday,August,2012,Low Sales,Delivered,14-Aug-12,21-Jun-76,8,4,7.322,4
386,2658,Delivered,22-Sep-11,Medium,34,229.51,0.04,Regular Air,-189.33,6.48,9.54,Yukon,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,Bill Shonely,Thursday,September,2011,Low Sales,Delivered,23-Sep-11,15-Apr-69,9,3,22.951,1
2319,16709,Delivered,06-Oct-12,High,3,24.36,0.07,Regular Air,-13.01,6.48,5.74,Yukon,Small Business,Office Supplies,Paper,Xerox 1994,Small Box,0.37,Giulietta Dortch,Saturday,October,2012,Low Sales,Delivered,08-Oct-12,07-Sep-71,10,5,2.436,2
4290,30566,Delivered,01-Jul-11,Low,34,225.45,0.02,Regular Air,-193.39,6.48,9.54,West,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,Barry Blumstein,Friday,July,2011,Low Sales,Delivered,03-Jul-11,13-Sep-81,7,4,22.545,2
5222,37158,Delivered,22-Sep-12,Low,25,172.04,0.05,Regular Air,-85.11,6.48,7.37,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,Anthony O'Donnell,Saturday,September,2012,Low Sales,Delivered,27-Sep-12,24-Nov-57,9,5,17.204,5
5839,41413,Delivered,16-Nov-11,Low,23,156.5,0.01,Regular Air,-49.6,6.48,6,West,Corporate,Office Supplies,Paper,Xerox 2,Small Box,0.37,Art Miller,Wednesday,November,2011,Low Sales,Delivered,20-Nov-11,06-Dec-60,11,2,15.65,4
8146,58247,Delivered,23-Sep-11,Not Specified,14,92.07,0.09,Regular Air,-64.5,6.48,7.86,West,Home Office,Office Supplies,Paper,Xerox 213,Small Box,0.37,Christopher Martinez,Friday,September,2011,Low Sales,Delivered,25-Sep-11,24-Dec-66,9,4,9.207,2
5933,42083,Delivered,11-Dec-11,Critical,36,236.89,0.04,Regular Air,-86.3,6.48,6.22,West,Consumer,Office Supplies,Paper,Xerox 1894,Small Box,0.37,Sue Ann,Sunday,December,2011,Low Sales,Delivered,13-Dec-11,16-Nov-68,12,6,23.689,2
7955,56834,Delivered,01-May-11,High,33,205.52,0.09,Regular Air,-118.55,6.48,7.03,West,Corporate,Office Supplies,Paper,Xerox 214,Small Box,0.37,Darren Powers,Sunday,May,2011,Low Sales,Delivered,02-May-11,25-Jun-35,5,6,20.552,1
4735,33700,Delivered,07-Apr-11,Low,36,260.13,0,Regular Air,-133.98,6.48,8.19,West,Corporate,Office Supplies,Paper,Xerox 217,Small Box,0.37,Chuck Clark,Thursday,April,2011,Low Sales,Delivered,11-Apr-11,05-Jun-67,4,3,26.013,4
7982,57063,Delivered,02-Jun-11,Medium,26,173.78,0.06,Regular Air,-96.26,6.48,7.49,West,Small Business,Office Supplies,Paper,Xerox 220,Small Box,0.37,Matthew Grinstein,Thursday,June,2011,Low Sales,Delivered,02-Jun-11,15-Jun-67,6,3,17.378,0
595,4069,Delivered,12-May-12,Medium,8,54.43,0.08,Regular Air,-31.63,6.48,6.74,West,Consumer,Office Supplies,Paper,Xerox 215,Small Box,0.37,Harold Dahlen,Saturday,May,2012,Low Sales,Delivered,14-May-12,13-Sep-59,5,5,5.443,2
129,832,Delivered,18-Apr-12,Low,7,53.46,0.02,Regular Air,-17.58,6.48,5.9,West,Corporate,Office Supplies,Paper,Xerox 1976,Small Box,0.37,Alice McCarthy,Wednesday,April,2012,Low Sales,Delivered,22-Apr-12,14-Nov-50,4,2,5.346,4
1213,8902,Delivered,19-Jun-11,High,27,180.46,0.05,Regular Air,-57.62,6.48,5.94,West,Consumer,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,Georgia Rosenberg,Sunday,June,2011,Low Sales,Delivered,21-Jun-11,13-Apr-54,6,6,18.046,2
2334,16805,Delivered,30-Dec-11,Low,26,172.33,0.04,Regular Air,-52.21,6.48,5.74,West,Corporate,Office Supplies,Paper,Xerox 1994,Small Box,0.37,Alice McCarthy,Friday,December,2011,Low Sales,Delivered,01-Jan-12,01-Sep-60,12,4,17.233,2
6662,47456,Delivered,31-May-12,Low,43,277.08,0.08,Regular Air,-179.11,6.48,7.91,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,Brian DeCherney,Thursday,May,2012,Low Sales,Delivered,07-Jun-12,03-Jul-76,5,3,27.708,7
692,4805,Delivered,24-Apr-12,Not Specified,7,55.38,0.02,Regular Air,-25.95,6.48,7.37,West,Small Business,Office Supplies,Paper,Xerox 210,Small Box,0.37,Tony Sayre,Tuesday,April,2012,Low Sales,Delivered,27-Apr-12,15-May-68,4,1,5.538,3
1116,8167,Delivered,04-Aug-12,Critical,4,30.95,0.1,Regular Air,-16.48,6.48,6.22,West,Small Business,Office Supplies,Paper,Xerox 1894,Small Box,0.37,Jim Karlsson,Saturday,August,2012,Low Sales,Delivered,06-Aug-12,28-Aug-67,8,5,3.095,2
1818,13031,Delivered,04-Dec-12,Low,34,210.06,0.08,Regular Air,-135,6.48,7.37,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,Sarah Brown,Tuesday,December,2012,Low Sales,Delivered,09-Dec-12,04-Apr-58,12,1,21.006,5
4634,32994,Delivered,16-Sep-12,Critical,34,226.41,0.05,Regular Air,-164.89,6.48,8.73,West,Consumer,Office Supplies,Paper,Xerox 227,Small Box,0.37,Tonja Turnell,Sunday,September,2012,Low Sales,Delivered,16-Sep-12,02-Mar-64,9,6,22.641,0
5621,39813,Delivered,02-Feb-12,Critical,48,314.34,0.03,Regular Air,-130.5,6.48,6.6,West,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,Tonja Turnell,Thursday,February,2012,Low Sales,Delivered,03-Feb-12,02-Jun-71,2,3,31.434,1
6112,43298,Delivered,10-Jul-11,Not Specified,15,109.2,0.03,Regular Air,-50.27,6.48,7.37,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,Tonja Turnell,Sunday,July,2011,Low Sales,Delivered,12-Jul-11,06-Apr-68,7,6,10.92,2
593,4037,Delivered,23-Mar-10,High,27,188.07,0,Regular Air,-101.85,6.48,7.86,Prarie,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,Bruce Stewart,Tuesday,March,2010,Low Sales,Returned,24-Mar-10,19-Mar-46,3,1,18.807,1
1823,13091,Delivered,15-Nov-09,Medium,12,81.43,0.08,Regular Air,-44.66,6.48,7.03,Ontario,Corporate,Office Supplies,Paper,Xerox 214,Small Box,0.37,Arthur Wiediger,Sunday,November,2009,Low Sales,Returned,16-Nov-09,01-Jun-78,11,6,8.143,1
980,7079,Delivered,08-Feb-10,Medium,18,128.13,0.03,Regular Air,-34.91,6.48,5.94,Quebec,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,Brenda Bowman,Monday,February,2010,Low Sales,Returned,10-Feb-10,14-Mar-61,2,0,12.813,2
5040,35910,Delivered,24-Nov-10,High,25,161.72,0.09,Regular Air,-121.18,6.48,8.4,Prarie,Corporate,Office Supplies,Paper,Xerox 212,Small Box,0.37,Kristen Hastings,Wednesday,November,2010,Low Sales,Returned,26-Nov-10,01-Oct-41,11,2,16.172,2
561,3783,Delivered,05-Dec-10,Not Specified,40,257.43,0.05,Regular Air,-200.63,6.48,8.73,Prarie,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,Jonathan Doherty,Sunday,December,2010,Low Sales,Returned,07-Dec-10,27-Oct-48,12,6,25.743,2
1266,9219,Delivered,28-Sep-09,Low,41,273.32,0.02,Regular Air,-48.68,6.48,5.14,West,Consumer,Office Supplies,Paper,Xerox 23,Small Box,0.37,Craig Leslie,Monday,September,2009,Low Sales,Returned,30-Sep-09,27-Oct-55,9,0,27.332,2
6851,48775,Delivered,06-Sep-09,Low,17,108.11,0.09,Regular Air,-62.23,6.48,6.86,West,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,Craig Carroll,Sunday,September,2009,Low Sales,Returned,08-Sep-09,11-Oct-74,9,6,10.811,2
5168,36772,Delivered,15-May-10,Medium,47,280.45,0.1,Regular Air,-143.65,6.48,6.35,West,Home Office,Office Supplies,Paper,Xerox 200,Small Box,0.37,Frank Hawley,Saturday,May,2010,Low Sales,Returned,15-May-10,22-Nov-72,5,5,28.045,0
8163,58368,Delivered,09-Jul-12,High,39,272.07,0.02,Regular Air,-206.46,6.48,9.54,Atlantic,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37,Doug Bickford,Monday,July,2012,Low Sales,Returned,10-Jul-12,11-Mar-77,7,0,27.207,1
2793,20134,Delivered,12-Mar-11,Low,47,281.47,0.1,Regular Air,-190.57,6.48,7.37,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,James Lanier,Saturday,March,2011,Low Sales,Returned,19-Mar-11,16-Feb-82,3,5,28.147,7
6509,46311,Delivered,25-Jul-11,High,44,302.07,0,Regular Air,-185.98,6.48,8.4,Prarie,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,Peter Fuller,Monday,July,2011,Low Sales,Returned,27-Jul-11,13-Dec-77,7,0,30.207,2
7885,56387,Delivered,20-May-11,Medium,9,67.46,0.08,Regular Air,-57.53,6.48,10.05,Prarie,Small Business,Office Supplies,Paper,Xerox 1997,Small Box,0.37,Brian Dahlen,Friday,May,2011,Low Sales,Returned,22-May-11,25-Nov-79,5,4,6.746,2
6563,46662,Delivered,29-Dec-11,Critical,8,57.22,0.07,Regular Air,-27.72,6.48,6.6,West,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,Aaron Hawkins,Thursday,December,2011,Low Sales,Returned,31-Dec-11,20-Feb-51,12,3,5.722,2
5447,38661,Delivered,12-Feb-12,High,48,326.1,0.04,Regular Air,-118.74,6.48,6.6,West,Corporate,Office Supplies,Paper,Xerox 21,Small Box,0.37,Duane Noonan,Sunday,February,2012,Low Sales,Returned,13-Feb-12,17-Aug-78,2,6,32.61,1
8180,58470,Delivered,08-Jun-11,High,36,236.19,0.06,Regular Air,-76.92,6.48,5.94,West,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,Barry Blumstein,Wednesday,June,2011,Low Sales,Returned,09-Jun-11,19-Feb-65,6,2,23.619,1
6333,44869,Delivered,22-Aug-12,Medium,43,283.18,0.03,Regular Air,-154.95,6.48,7.49,West,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,Sonia Cooley,Wednesday,August,2012,Low Sales,Returned,24-Aug-12,10-Apr-66,8,2,28.318,2
6812,48486,Delivered,12-May-11,High,42,271.14,0.07,Regular Air,-174.74,6.48,7.91,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,Frank Merwin,Thursday,May,2011,Low Sales,Returned,14-May-11,13-Oct-74,5,3,27.114,2
4974,35366,Delivered,12-Jul-11,Low,23,149.31,0.06,Regular Air,-98.42,6.48,7.81,West,Consumer,Office Supplies,Paper,Xerox 209,Small Box,0.37,Raymond Book,Tuesday,July,2011,Low Sales,Returned,19-Jul-11,26-Nov-74,7,1,14.931,7
5207,36998,Delivered,29-Sep-12,Low,41,265.39,0.1,Regular Air,-237.01,6.48,9.54,West,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37,Christine Abelman,Saturday,September,2012,Low Sales,Returned,06-Oct-12,26-Mar-72,9,5,26.539,7
5208,36998,Delivered,29-Sep-12,Low,8,56.5,0.02,Regular Air,-17.16,6.48,5.19,West,Corporate,Office Supplies,Paper,Xerox 1995,Small Box,0.37,Christine Abelman,Saturday,September,2012,Low Sales,Returned,01-Oct-12,19-Jan-72,9,5,5.65,2
3244,23264,Delivered,07-Dec-10,Critical,16,108.42,0.02,Regular Air,-50.82,6.48,6.81,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,Clay Rozendal,Tuesday,December,2010,Low Sales,Delivered,09-Dec-10,26-Nov-50,12,1,10.842,2
